config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE
51,0.44618732650856979,0.19948200695116211,0.517450988,0.026556398519985914,5.5750060854557436e-05,0.4138703415542101,0.057007740794067396,0,0
52,0.44618732650856979,0.19948200695116211,0.51825037299999999,0.026556398519985914,5.5750060854557436e-05,0.64804884266719576,0.21178823601692426,0,0
53,0.44618732650856979,0.19948200695116211,0.52171109299999996,0.026556398519985914,5.5750060854557436e-05,0.999237060546875,1,0,0
54,0.062075328734658201,0.0035524482131048586,0.53070650600000002,0.047879848267822038,0.00022867577927499082,0,0,0,0
55,0.064615510591589834,0.0038407605601139408,0.52911414999999995,0.047879848267822038,0.00022867577927499082,0.0040550529216908859,6.0804941017694669e-07,0,0
56,0.06791263217309218,0.0042327915769118912,0.52895661400000005,0.047879848267822038,0.00022867577927499082,0.0082544373065514005,3.0366291143224199e-06,0,0
57,0.087222885617017298,0.0069343673849092402,0.52491989400000005,0.047879848267822038,0.00022867577927499082,0.027626122532480139,5.6284506996976423e-05,0,0
58,0.35364617572438217,0.1193014715631748,0.49631144999999999,0.047879848267822038,0.00022867577927499082,0.24961599500449363,0.014617581752285617,0,0
59,0.47672247041527677,0.22574243535599589,0.49057727899999998,0.047879848267822038,0.00022867577927499082,0.94160348976555397,0.76149928785572885,0,0
60,0.11832016921853646,0.013068477568453815,0.50784737400000002,0.084249840471611145,0.00091920644618502599,0,0,0,0
61,0.12086035107546778,0.013614821377797797,0.52620192799999999,0.084249840471611145,0.00091920644618502599,0.0040550529216908859,6.0804941017694669e-07,0,0
62,0.29161123861598515,0.078773062111069117,0.50283538800000005,0.084249840471611145,0.00091920644618502599,0.14750765219397771,0.0037075412252906923,0,0
63,0.40989101620826102,0.15929107123571262,0.49738808499999998,0.084249840471611145,0.00091920644618502599,0.24961599500449363,0.014617581752285617,0,0
64,0.53296731089915228,0.27938944706556873,0.49681868800000001,0.084249840471611145,0.00091920644618502599,0.999237060546875,1,0,0
65,0.53296731089915228,0.27938944706556873,0.49611538999999999,0.084249840471611145,0.00091920644618502599,0.999237060546875,1,0,0
66,0.53296731089915228,0.27938944706556873,0.49555981999999998,0.084249840471611145,0.00091920644618502599,0.999237060546875,1,0,0
67,0.21587137260309813,0.044250453970663309,0.52962091899999997,0.14594006909230928,0.0036909972977321871,0,0,0,0
68,0.21671480796765971,0.044579975548686236,0.52876545500000005,0.14594006909230928,0.0036909972977321871,0.0015607340272276234,8.699227671129213e-08,0,0
69,0.38916244200054706,0.14136648906441135,0.47641529100000002,0.14594006909230928,0.0036909972977321871,0.14750765219397771,0.0037075412252906923,0,0
70,0.50744221959282165,0.24395546810069507,0.46251544999999999,0.14594006909230928,0.0036909972977321871,0.24961599500449363,0.014617581752285617,0,0
71,0.63051851428371508,0.3880720596731802,0.45781719399999998,0.14594006909230928,0.0036909972977321871,0.64804884266719576,0.21178823601692426,0,0
72,0.63051851428371508,0.3880720596731802,0.47661030999999998,0.14594006909230928,0.0036909972977321871,0.999237060546875,1,0,0
73,0.36455929673993581,0.12979641038207945,0.52847712499999999,0.24861723122380944,0.014564784100300101,0,0,0,0
74,0.36540273210449853,0.13035827124591964,0.52984920400000002,0.24861723122380944,0.014564784100300101,0.0015607340272276234,8.699227671129213e-08,0,0
75,0.36709947859686737,0.13149425942737555,0.53159217400000003,0.24861723122380944,0.014564784100300101,0.0040550529216908859,6.0804941017694669e-07,0,0
76,0.37039660017836989,0.13371988004889451,0.525967886,0.24861723122380944,0.014564784100300101,0.0082544373065514005,3.0366291143224199e-06,0,0
