config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE
150,1,1,2.0879772550000002,0.11458709799331832,0.013298912131096383,0.046732519040330697,0.00026005988385331236
151,1,1,2.0958332999999998,0.11458709799331832,0.013298912131096383,0.081421590091113549,0.0010294086846710624
152,1,1,2.101884879,0.11458709799331832,0.013298912131096383,0.14412080523703888,0.0041101211266755698
153,1,1,1.956860096,0.11458709799331832,0.013298912131096383,0.24760837659081752,0.016506859848475133
154,1,1,2.223255516,0.19030600422298702,0.051870584294857788,0,0
155,1,1,1.9579529579999999,0.19030600422298702,0.051870584294857788,0.00011207984914413385,3.7138917343712427e-10
156,1,1,2.1661957950000001,0.19030600422298702,0.051870584294857788,0.0003374478269392953,2.6067818778029443e-09
157,1,1,2.0099543070000001,0.19030600422298702,0.051870584294857788,0.00087225065174227536,1.2921219695321674e-08
158,1,1,2.029728752,0.19030600422298702,0.051870584294857788,0.001707158513230528,5.8057471642580723e-08
159,1,1,2.4704111260000001,0.19030600422298702,0.051870584294857788,0.0030170386351282847,2.349255996698125e-07
160,1,1,1.7001799909999999,0.19030600422298702,0.051870584294857788,0.0046875481742341641,9.6904114179813946e-07
161,1,1,2.0111203,0.19030600422298702,0.051870584294857788,0.0081538974143072918,3.9956118341638821e-06
162,1,1,2.0320892970000002,0.19030600422298702,0.051870584294857788,0.014886053092503843,1.6219277480660707e-05
163,1,1,2.453304793,0.19030600422298702,0.051870584294857788,0.027542319420171327,6.4913950007323208e-05
164,1,1,2.6505224360000001,0.19030600422298702,0.051870584294857788,0.046732519040330697,0.00026005988385331236
165,1,1,1.832756021,0.19030600422298702,0.051870584294857788,0.081421590091113549,0.0010294086846710624
166,1,1,1.837672274,0.19030600422298702,0.051870584294857788,0.14412080523703888,0.0041101211266755698
167,1,1,2.004380061,0.19030600422298702,0.051870584294857788,0.24760837659081752,0.016506859848475133
